mes,segmento,nome_completo_fonte,unidades_acumulado,acumulado_esperado,diferenca
2024-11,automoveis,HONDA/ZR-V,5605,5606.0,-1.0
2024-11,automoveis,HYUNDAI/HB20,87138,87139.0,-1.0
2024-11,automoveis,JEEP/RENEGADE,49894,49895.0,-1.0
2024-11,automoveis,MITSUBISHI/ECLIPSE CROSS,7546,7547.0,-1.0
2024-11,automoveis,NISSAN/SENTRA,5362,5363.0,-1.0
2024-11,automoveis,PEUGEOT/2008,5708,5709.0,-1.0
2024-11,automoveis,TOYOTA/COROLLA CROSS,44025,44026.0,-1.0
2024-10,comerciais_leves,FIAT/STRADA,116084,116085.0,-1.0
2024-10,comerciais_leves,FORD/RANGER,24940,24941.0,-1.0
2024-10,comerciais_leves,GM/MONTANA,23092,23093.0,-1.0
2024-10,comerciais_leves,GM/S10,21769,21770.0,-1.0
2024-10,comerciais_leves,TOYOTA/HILUX,41623,41624.0,-1.0
2024-11,automoveis,BYD/SONG,22454,22455.0,-1.0
2024-11,automoveis,CAOA CHERY/TIGGO 7,28052,28053.0,-1.0
2024-11,automoveis,FORD/BRONCO,2123,2124.0,-1.0
2016-03,automoveis,FIAT/FREEMONT,182,183.0,-1.0
2016-03,automoveis,GM/ONIX,35467,35468.0,-1.0
2024-10,automoveis,RENAULT/DUSTER,15971,15972.0,-1.0
2024-10,automoveis,TOYOTA/COROLLA,30861,30862.0,-1.0
2024-10,automoveis,TOYOTA/COROLLA CROSS,40018,40019.0,-1.0
2024-10,automoveis,TOYOTA/HILUX SW4,13937,13938.0,-1.0
2024-10,automoveis,VW/NIVUS,46065,46066.0,-1.0
2024-10,automoveis,VW/TAOS,13826,13827.0,-1.0
2015-11,automoveis,HONDA/FIT,39010,39011.0,-1.0
2015-11,automoveis,HYUNDAI/ELANTRA,2514,2515.0,-1.0
2015-11,automoveis,HYUNDAI/IX35,13584,13585.0,-1.0
2015-11,automoveis,JEEP/CHEROKEE,1946,1947.0,-1.0
2015-11,automoveis,JEEP/RENEGADE,32211,32212.0,-1.0
2015-11,automoveis,NISSAN/MARCH,21101,21102.0,-1.0
2015-11,automoveis,RENAULT/DUSTER,31464,31465.0,-1.0
2015-11,automoveis,VW/SPACE FOX,6116,6115.0,1.0
2015-11,automoveis,FIAT/UNO,73173,73174.0,-1.0
2015-11,automoveis,FORD/ECOSPORT,31428,31429.0,-1.0
2015-11,automoveis,FORD/FUSION,6666,6667.0,-1.0
2015-11,automoveis,FORD/MUSTANG,56,55.0,1.0
2015-11,automoveis,FORD/NEW FIESTA,7149,7148.0,1.0
2015-11,automoveis,GM/ONIX,110845,110846.0,-1.0
2015-11,automoveis,HONDA/CITY,23706,23707.0,-1.0
2015-11,automoveis,HONDA/CIVIC,29160,29161.0,-1.0
2024-12,automoveis,HYUNDAI/HB20,97079,97080.0,-1.0
2024-12,automoveis,MITSUBISHI/ECLIPSE CROSS,8299,8300.0,-1.0
2024-12,automoveis,PEUGEOT/208,17709,17710.0,-1.0
2024-12,automoveis,RENAULT/KWID,57241,57242.0,-1.0
2024-12,automoveis,TOYOTA/COROLLA,37668,37669.0,-1.0
2015-10,comerciais_leves,TOYOTA/HILUX,27318,27319.0,-1.0
2015-11,automoveis,FIAT/DOBLO,7916,7917.0,-1.0
2015-11,automoveis,FIAT/IDEA,7699,7700.0,-1.0
2024-12,automoveis,BMW/X1,4842,4843.0,-1.0
2024-12,automoveis,BYD/DOLPHIN,15201,15202.0,-1.0
2024-12,automoveis,FIAT/CRONOS,44392,44393.0,-1.0
2024-12,automoveis,FIAT/FASTBACK,48246,48247.0,-1.0
2024-12,automoveis,GM/ONIX,97503,97504.0,-1.0
2024-12,automoveis,HONDA/CITY,16368,16369.0,-1.0
2024-12,automoveis,HONDA/CITY HATCH,15473,15474.0,-1.0
2024-12,automoveis,HONDA/HR-V,50375,50376.0,-1.0
2025-07,automoveis,BYD/YUAN,3230,3231.0,-1.0
2025-07,automoveis,FIAT/FASTBACK,31366,31367.0,-1.0
2025-07,automoveis,HONDA/CITY HATCH,8826,8827.0,-1.0
2025-07,automoveis,HYUNDAI/CRETA,39032,39033.0,-1.0
2025-07,automoveis,NISSAN/KICKS,29530,29531.0,-1.0
2025-07,automoveis,TOYOTA/COROLLA CROSS,36955,36956.0,-1.0
2025-07,automoveis,VW/POLO,70155,70156.0,-1.0
2025-07,automoveis,VW/TAOS,9431,9432.0,-1.0
2025-02,automoveis,VW/TAOS,3359,3360.0,-1.0
2025-02,comerciais_leves,FIAT/STRADA,19039,19040.0,-1.0
2025-02,comerciais_leves,FIAT/TORO,7098,7099.0,-1.0
2025-02,comerciais_leves,RENAULT/MASTER,2249,2250.0,-1.0
2025-02,comerciais_leves,VW/AMAROK,1271,1272.0,-1.0
2025-06,automoveis,M.BENZ/CLASSE C,667,668.0,-1.0
2025-07,automoveis,BYD/KING,7217,7218.0,-1.0
2025-07,automoveis,BYD/SEAL,1716,1717.0,-1.0
2024-12,comerciais_leves,RAM/RAMPAGE,23619,23620.0,-1.0
2024-12,comerciais_leves,TOYOTA/HILUX,50010,50011.0,-1.0
2024-12,comerciais_leves,VW/AMAROK,7328,7329.0,-1.0
2025-02,automoveis,BYD/DOLPHIN MINI,4121,4122.0,-1.0
2025-02,automoveis,GM/TRACKER,9448,9449.0,-1.0
2025-02,automoveis,HYUNDAI/TUCSON,319,320.0,-1.0
2025-02,automoveis,PEUGEOT/208,1364,1365.0,-1.0
2025-02,automoveis,VW/T CROSS,11866,11867.0,-1.0
2015-11,automoveis,VW/UP,49388,49389.0,-1.0
2015-12,automoveis,FORD/ECOSPORT,33861,33862.0,-1.0
2024-12,automoveis,TOYOTA/HILUX SW4,17815,17816.0,-1.0
2024-12,automoveis,TOYOTA/YARIS HB,25964,25965.0,-1.0
2024-12,automoveis,VW/T CROSS,83990,83991.0,-1.0
2024-12,comerciais_leves,FIAT/STRADA,144678,144679.0,-1.0
2024-12,comerciais_leves,FIAT/TITANO,6223,6224.0,-1.0
2024-12,comerciais_leves,GM/S10,27402,27403.0,-1.0
2015-09,comerciais_leves,GM/S10,25558,25559.0,-1.0
2015-09,comerciais_leves,MITSUBISHI/L200,11543,11544.0,-1.0
2015-09,comerciais_leves,RENAULT/KANGOO,2241,2242.0,-1.0
2015-10,automoveis,FIAT/DOBLO,7156,7157.0,-1.0
2015-10,automoveis,FIAT/UNO,68007,68008.0,-1.0
2015-10,automoveis,FORD/ECOSPORT,28689,28690.0,-1.0
2015-10,automoveis,GM/ONIX,98855,98856.0,-1.0
2015-10,automoveis,GM/SPIN,22498,22499.0,-1.0
2015-09,automoveis,HONDA/CITY,19740,19741.0,-1.0
2015-09,automoveis,HONDA/CIVIC,25569,25570.0,-1.0
2015-09,automoveis,HONDA/HR-V,33183,33184.0,-1.0
2015-09,automoveis,HYUNDAI/HB20,78867,78868.0,-1.0
2015-09,automoveis,RENAULT/LOGAN,24570,24571.0,-1.0
2015-09,automoveis,TOYOTA/COROLLA,49591,49592.0,-1.0
2015-09,automoveis,VOLVO/XC60,2024,2023.0,1.0
2015-09,automoveis,VW/GOLF,7347,7348.0,-1.0
2025-08,automoveis,OMODA JAECOO/JAECOO 7,1946,1947.0,-1.0
2025-08,automoveis,TOYOTA/COROLLA GR,55,56.0,-1.0
2025-08,automoveis,VW/T CROSS,61252,61253.0,-1.0
2025-08,comerciais_leves,FIAT/STRADA,87424,87425.0,-1.0
2015-08,comerciais_leves,GM/S10,23174,23175.0,-1.0
2015-08,comerciais_leves,HYUNDAI/HR,4513,4514.0,-1.0
2015-08,comerciais_leves,VW/SAVEIRO,42414,42415.0,-1.0
2015-09,automoveis,GM/CLASSIC,24589,24590.0,-1.0
2025-07,comerciais_leves,NISSAN/FRONTIER,4179,4180.0,-1.0
2025-08,automoveis,FIAT/ARGO,64528,64529.0,-1.0
2025-08,automoveis,FIAT/FASTBACK,36405,36406.0,-1.0
2025-08,automoveis,FIAT/PULSE,29380,29381.0,-1.0
2025-08,automoveis,HONDA/HR-V,40113,40114.0,-1.0
2025-08,automoveis,HYUNDAI/CRETA,45680,45681.0,-1.0
2025-08,automoveis,JEEP/COMPASS,37182,37183.0,-1.0
2025-08,automoveis,JEEP/RENEGADE,27604,27605.0,-1.0
2025-09,automoveis,VW/NIVUS,37102,37103.0,-1.0
2025-09,automoveis,VW/POLO,93707,93708.0,-1.0
2025-09,automoveis,VW/T CROSS,65987,65988.0,-1.0
2025-09,automoveis,VW/TAOS,11300,11301.0,-1.0
2025-09,automoveis,VW/TERA,17760,17761.0,-1.0
2025-09,comerciais_leves,GM/S10,21559,21560.0,-1.0
2025-09,comerciais_leves,RAM/RAMPAGE,17605,17606.0,-1.0
2025-09,comerciais_leves,TOYOTA/HILUX,36155,36156.0,-1.0
2025-09,automoveis,FIAT/PULSE,33135,33136.0,-1.0
2025-09,automoveis,GM/ONIX,54931,54932.0,-1.0
2025-09,automoveis,GWM/HAVAL H6,21999,22000.0,-1.0
2025-09,automoveis,HONDA/HR-V,45153,45154.0,-1.0
2025-09,automoveis,HYUNDAI/CRETA,51632,51633.0,-1.0
2025-09,automoveis,HYUNDAI/HB20,58775,58776.0,-1.0
2025-09,automoveis,NISSAN/KICKS,40588,40589.0,-1.0
2025-09,automoveis,TOYOTA/COROLLA CROSS,51973,51974.0,-1.0
2025-08,comerciais_leves,FORD/TRANSIT,1884,1883.0,1.0
2025-08,comerciais_leves,RAM/RAMPAGE,15353,15354.0,-1.0
2025-08,comerciais_leves,RENAULT/MASTER,10315,10316.0,-1.0
2025-08,comerciais_leves,TOYOTA/HILUX,32090,32091.0,-1.0
2025-09,automoveis,BYD/KING,9301,9302.0,-1.0
2025-09,automoveis,BYD/YUAN,4552,4553.0,-1.0
2025-09,automoveis,FIAT/ARGO,74011,74012.0,-1.0
2025-09,automoveis,FIAT/FASTBACK,41748,41749.0,-1.0
2015-10,automoveis,HONDA/CIVIC,27405,27406.0,-1.0
2015-10,automoveis,HONDA/FIT,35981,35982.0,-1.0
2015-10,automoveis,M.BENZ/CLASSE GLA,3990,3991.0,-1.0
2015-10,automoveis,NISSAN/VERSA,13077,13078.0,-1.0
2015-10,automoveis,RENAULT/DUSTER,28724,28725.0,-1.0
2015-10,automoveis,VW/FOX/CROSS FOX,68873,68874.0,-1.0
2015-10,automoveis,VW/GOLF VARIANT,678,679.0,-1.0
2015-10,automoveis,VW/JETTA,7970,7969.0,1.0
2025-11,automoveis,FIAT/ARGO,92376,92377.0,-1.0
2025-11,automoveis,HYUNDAI/HB20S,33644,33645.0,-1.0
2025-11,automoveis,JEEP/COMMANDER,15232,15233.0,-1.0
2025-11,automoveis,JEEP/COMPASS,54616,54617.0,-1.0
2025-11,automoveis,KIA/CARNIVAL,246,247.0,-1.0
2025-11,automoveis,OMODA JAECOO/JAECOO 7,3923,3924.0,-1.0
2025-11,automoveis,TOYOTA/COROLLA CROSS,57046,57047.0,-1.0
2025-11,automoveis,TOYOTA/HILUX SW4,15143,15144.0,-1.0
2025-10,automoveis,VW/VIRTUS,31268,31269.0,-1.0
2025-10,comerciais_leves,FIAT/STRADA,115338,115339.0,-1.0
2025-10,comerciais_leves,FIAT/TORO,41586,41587.0,-1.0
2025-10,comerciais_leves,RENAULT/MASTER,13308,13309.0,-1.0
2025-10,comerciais_leves,VW/SAVEIRO,54790,54791.0,-1.0
2025-11,automoveis,BYD/KING,11448,11449.0,-1.0
2025-11,automoveis,BYD/SEAL,2872,2873.0,-1.0
2025-11,automoveis,CAOA CHERY/TIGGO 5X,13107,13108.0,-1.0
2025-10,automoveis,GWM/ORA 03,2651,2652.0,-1.0
2025-10,automoveis,HYUNDAI/HB20,68461,68462.0,-1.0
2025-10,automoveis,JEEP/RENEGADE,36413,36414.0,-1.0
2025-10,automoveis,OMODA JAECOO/JAECOO 7,3360,3361.0,-1.0
2025-10,automoveis,RENAULT/KARDIAN,17091,17092.0,-1.0
2025-10,automoveis,RENAULT/KWID,45884,45885.0,-1.0
2025-10,automoveis,VOLVO/XC60,2787,2788.0,-1.0
2025-10,automoveis,VW/TERA,27921,27922.0,-1.0
2025-10,automoveis,BYD/YUAN,5102,5103.0,-1.0
2025-10,automoveis,CAOA CHERY/TIGGO 8,14731,14732.0,-1.0
2025-10,automoveis,CITROEN/BASALT,15408,15409.0,-1.0
2025-10,automoveis,FIAT/ARGO,83991,83992.0,-1.0
2025-10,automoveis,FIAT/FASTBACK,47413,47414.0,-1.0
2025-10,automoveis,FIAT/PULSE,37099,37100.0,-1.0
2025-10,automoveis,GM/TRACKER,50098,50099.0,-1.0
2025-10,automoveis,GWM/HAVAL H6,25373,25374.0,-1.0
2026-02,automoveis,LEAPMOTOR/C10,745,746.0,-1.0
2026-02,automoveis,TOYOTA/HILUX SW4,2261,2262.0,-1.0
2026-02,comerciais_leves,FORD/RANGER,4392,4393.0,-1.0
2026-02,comerciais_leves,RENAULT/MASTER,1620,1621.0,-1.0
2026-03,automoveis,BYD/DOLPHIN MINI,14765,14766.0,-1.0
2026-03,automoveis,BYD/KING,3020,3021.0,-1.0
2026-03,automoveis,GWM/HAVAL H6,9181,9182.0,-1.0
2026-03,automoveis,HYUNDAI/CRETA,16146,16147.0,-1.0
2025-12,comerciais_leves,RAM/RAMPAGE,26135,26136.0,-1.0
2026-02,automoveis,BYD/DOLPHIN,2703,2704.0,-1.0
2026-02,automoveis,BYD/DOLPHIN MINI,7713,7714.0,-1.0
2026-02,automoveis,GM/ONIX,11397,11398.0,-1.0
2026-02,automoveis,GWM/HAVAL H6,5864,5865.0,-1.0
2026-02,automoveis,HONDA/WR-V,4441,4442.0,-1.0
2026-02,automoveis,HYUNDAI/CRETA,9473,9474.0,-1.0
2026-02,automoveis,HYUNDAI/HB20,9188,9189.0,-1.0
2025-12,automoveis,HONDA/HR-V,61227,61228.0,-1.0
2025-12,automoveis,HYUNDAI/CRETA,76156,76157.0,-1.0
2025-12,automoveis,JEEP/COMMANDER,17786,17787.0,-1.0
2025-12,automoveis,JEEP/COMPASS,61255,61256.0,-1.0
2025-12,automoveis,NISSAN/VERSA,9261,9262.0,-1.0
2025-12,automoveis,OMODA JAECOO/JAECOO 7,4919,4920.0,-1.0
2025-12,automoveis,VW/VIRTUS,36977,36978.0,-1.0
2025-12,comerciais_leves,MITSUBISHI/TRITON,11719,11720.0,-1.0
2025-11,comerciais_leves,FORD/RANGER,30792,30793.0,-1.0
2025-11,comerciais_leves,GM/S10,27868,27869.0,-1.0
2025-12,automoveis,BYD/DOLPHIN,15216,15217.0,-1.0
2025-12,automoveis,BYD/YUAN,6019,6020.0,-1.0
2025-12,automoveis,CAOA CHERY/TIGGO 7,38438,38439.0,-1.0
2025-12,automoveis,FIAT/CRONOS,26549,26550.0,-1.0
2025-12,automoveis,FIAT/MOBI,73011,73012.0,-1.0
2025-12,automoveis,GM/TRACKER,60867,60868.0,-1.0
2015-08,automoveis,MITSUBISHI/PAJERO,3933,3934.0,-1.0
2015-08,automoveis,NISSAN/MARCH,16026,16027.0,-1.0
2015-08,automoveis,RENAULT/LOGAN,22331,22332.0,-1.0
2015-08,automoveis,TOYOTA/ETIOS SEDAN,17316,17317.0,-1.0
2015-08,automoveis,VW/GOL,57986,57987.0,-1.0
2015-08,automoveis,VW/UP,37118,37119.0,-1.0
2015-08,comerciais_leves,FIAT/DUCATO,5191,5192.0,-1.0
2015-08,comerciais_leves,FORD/RANGER,12707,12708.0,-1.0
2015-08,automoveis,FORD/NEW FIESTA,5673,5674.0,-1.0
2015-08,automoveis,GM/COBALT,16284,16285.0,-1.0
2015-08,automoveis,GM/PRISMA,45119,45120.0,-1.0
2015-08,automoveis,HONDA/CIVIC,23258,23259.0,-1.0
2015-08,automoveis,HONDA/FIT,29343,29344.0,-1.0
2015-08,automoveis,JAC/J3 TURIN,813,814.0,-1.0
2015-08,automoveis,LAND ROVER/RANGE ROVER,720,719.0,1.0
2015-08,automoveis,MITSUBISHI/ASX,7032,7033.0,-1.0
2015-07,automoveis,TOYOTA/ETIOS HB,20749,20750.0,-1.0
2015-07,automoveis,VW/GOL,52133,52134.0,-1.0
2015-07,comerciais_leves,MITSUBISHI/L200,9260,9261.0,-1.0
2015-07,comerciais_leves,VW/SAVEIRO,38081,38082.0,-1.0
2015-08,automoveis,CITROEN/C3 PICASSO,1165,1166.0,-1.0
2015-08,automoveis,FIAT/PALIO,83326,83327.0,-1.0
2015-08,automoveis,FIAT/SIENA,42161,42162.0,-1.0
2015-08,automoveis,FORD/KA SEDAN,24539,24540.0,-1.0
2026-03,automoveis,JEEP/COMMANDER,4055,4056.0,-1.0
2026-03,automoveis,OMODA JAECOO/JAECOO 7,1592,1593.0,-1.0
2015-07,automoveis,GM/CLASSIC,20674,20675.0,-1.0
2015-07,automoveis,GM/SPIN,16355,16356.0,-1.0
2015-07,automoveis,HONDA/CITY,16285,16286.0,-1.0
2015-07,automoveis,MITSUBISHI/PAJERO,3616,3617.0,-1.0
2015-07,automoveis,RENAULT/DUSTER,19969,19970.0,-1.0
2015-07,automoveis,TOYOTA/COROLLA,38082,38083.0,-1.0
2026-05,automoveis,BMW/320I,1446,1447.0,-1.0
2026-05,automoveis,BYD/YUAN,2960,2961.0,-1.0
2026-05,automoveis,GM/ONIX,37137,37138.0,-1.0
2026-05,automoveis,GM/TRACKER,24733,24734.0,-1.0
2026-05,automoveis,JEEP/COMMANDER,6670,6671.0,-1.0
2026-05,automoveis,NISSAN/VERSA,3111,3112.0,-1.0
2026-05,automoveis,OMODA JAECOO/OMODA 5,7258,7259.0,-1.0
2026-05,automoveis,RENAULT/DUSTER,5240,5241.0,-1.0
2026-04,automoveis,HONDA/HR-V,13793,13794.0,-1.0
2026-04,automoveis,HYUNDAI/HB20,23664,23665.0,-1.0
2026-04,automoveis,LEAPMOTOR/C10,1702,1703.0,-1.0
2026-04,automoveis,RENAULT/BOREAL,3531,3532.0,-1.0
2026-04,automoveis,TOYOTA/YARIS CROSS,8098,8099.0,-1.0
2026-04,automoveis,VW/NIVUS,18158,18159.0,-1.0
2026-04,automoveis,VW/TERA,24557,24558.0,-1.0
2026-04,comerciais_leves,RENAULT/KANGOO,957,958.0,-1.0
2026-03,comerciais_leves,TOYOTA/HILUX,11419,11420.0,-1.0
2026-03,comerciais_leves,VW/SAVEIRO,10565,10566.0,-1.0
2026-04,automoveis,BYD/YUAN,2388,2389.0,-1.0
2026-04,automoveis,CAOA CHERY/TIGGO 5X,9442,9443.0,-1.0
2026-04,automoveis,FIAT/PULSE,15803,15804.0,-1.0
2026-04,automoveis,GM/ONIX,29425,29426.0,-1.0
2026-04,automoveis,GWM/HAVAL H6,11868,11869.0,-1.0
2026-04,automoveis,HONDA/CITY HATCH,3930,3931.0,-1.0
2026-03,automoveis,OMODA JAECOO/OMODA 5,3825,3826.0,-1.0
2026-03,automoveis,RENAULT/KARDIAN,3720,3721.0,-1.0
2026-03,automoveis,RENAULT/KWID,14260,14261.0,-1.0
2026-03,automoveis,TOYOTA/COROLLA,6447,6448.0,-1.0
2026-03,comerciais_leves,FIAT/STRADA,38435,38436.0,-1.0
2026-03,comerciais_leves,FORD/RANGER,7389,7390.0,-1.0
2026-03,comerciais_leves,MITSUBISHI/TRITON,2317,2318.0,-1.0
2026-03,comerciais_leves,RAM/RAMPAGE,6230,6231.0,-1.0
2026-07,automoveis,BYD/SEAL,804,805.0,-1.0
2026-07,automoveis,FIAT/PULSE,30154,30155.0,-1.0
2026-07,automoveis,FORD/TERRITORY,5666,5667.0,-1.0
2026-07,automoveis,GM/ONIX,54421,54422.0,-1.0
2026-07,automoveis,GM/SPIN,11678,11679.0,-1.0
2026-07,automoveis,HONDA/CITY,8902,8903.0,-1.0
2026-08,comerciais_leves,FORD/RANGER,23499,23500.0,-1.0
2026-07,comerciais_leves,GM/MONTANA,10214,10215.0,-1.0
2026-06,automoveis,TOYOTA/YARIS CROSS,15633,15634.0,-1.0
2026-06,automoveis,VW/POLO,54091,54092.0,-1.0
2026-06,automoveis,VW/TAOS,7675,7676.0,-1.0
2026-06,automoveis,VW/VIRTUS,16448,16449.0,-1.0
2026-06,comerciais_leves,FIAT/TITANO,2745,2746.0,-1.0
2026-06,comerciais_leves,FORD/MAVERICK,2226,2227.0,-1.0
2026-06,comerciais_leves,FORD/RANGER,16970,16971.0,-1.0
2026-06,comerciais_leves,RAM/RAMPAGE,12011,12012.0,-1.0
2015-07,automoveis,FORD/NEW FIESTA,4896,4897.0,-1.0
2026-06,automoveis,GEELY/EX5,3362,3363.0,-1.0
2026-06,automoveis,GWM/HAVAL H6,20138,20139.0,-1.0
2026-06,automoveis,GWM/ORA 03,1836,1837.0,-1.0
2026-06,automoveis,GWM/TANK 300,2869,2870.0,-1.0
2026-06,automoveis,JEEP/COMPASS,27038,27039.0,-1.0
2026-06,automoveis,TOYOTA/COROLLA CROSS,18621,18622.0,-1.0
2026-06,automoveis,TOYOTA/HILUX SW4,6780,6781.0,-1.0
2015-06,comerciais_leves,GM/S10,19023,19024.0,-1.0
2015-06,comerciais_leves,RENAULT/MASTER,4561,4562.0,-1.0
2015-06,comerciais_leves,VW/SAVEIRO,32398,32399.0,-1.0
2015-07,automoveis,FIAT/PALIO,74068,74069.0,-1.0
2015-07,automoveis,FIAT/SIENA,37172,37173.0,-1.0
2015-07,automoveis,FORD/EDGE,850,851.0,-1.0
2015-07,automoveis,FORD/FOCUS SEDAN,4600,4601.0,-1.0
2015-07,automoveis,FORD/KA,55268,55269.0,-1.0
2018-10,automoveis,GM/CRUZE SEDAN,16271,16272.0,-1.0
2018-10,automoveis,GM/ONIX,168540,168541.0,-1.0
2018-10,automoveis,HONDA/CIVIC,21766,21767.0,-1.0
2018-10,automoveis,HONDA/HR-V,40936,40937.0,-1.0
2018-10,automoveis,HONDA/WR-V,12263,12264.0,-1.0
2018-10,automoveis,NISSAN/KICKS,38447,38448.0,-1.0
2018-10,automoveis,RENAULT/KWID,52578,52579.0,-1.0
2018-10,automoveis,TOYOTA/HILUX SW4,11020,11021.0,-1.0
2018-09,automoveis,VOLVO/XC40,1401,1402.0,-1.0
2018-09,automoveis,VW/VIRTUS,29281,29282.0,-1.0
2018-09,comerciais_leves,FIAT/FIORINO,9200,9201.0,-1.0
2018-09,comerciais_leves,FIAT/STRADA,49075,49076.0,-1.0
2018-09,comerciais_leves,FIAT/TORO,43034,43035.0,-1.0
2018-10,automoveis,FIAT/CRONOS,24276,24277.0,-1.0
2018-10,automoveis,FORD/FOCUS SEDAN,3862,3863.0,-1.0
2018-10,automoveis,FORD/KA,85918,85919.0,-1.0
2026-08,automoveis,JEEP/COMMANDER,10589,10590.0,-1.0
2026-08,automoveis,OMODA JAECOO/JAECOO 7,11769,11770.0,-1.0
2026-08,automoveis,OMODA JAECOO/OMODA 5,15081,15082.0,-1.0
2026-08,automoveis,VW/NIVUS,35493,35494.0,-1.0
2026-08,automoveis,VW/T CROSS,61932,61933.0,-1.0
2026-08,comerciais_leves,FIAT/DUCATO,2767,2766.0,1.0
2018-09,automoveis,PEUGEOT/208,5718,5719.0,-1.0
2018-09,automoveis,TOYOTA/YARIS HB,10119,10120.0,-1.0
2026-08,automoveis,BYD/KING,11233,11234.0,-1.0
2026-08,automoveis,BYD/SONG,45075,45076.0,-1.0
2026-08,automoveis,FIAT/ARGO,63451,63452.0,-1.0
2026-08,automoveis,FORD/TERRITORY,6440,6441.0,-1.0
2026-08,automoveis,GEELY/EX2,26481,26482.0,-1.0
2026-08,automoveis,GM/ONIX,62055,62056.0,-1.0
2026-08,automoveis,GM/TRACKER,40130,40131.0,-1.0
2026-08,automoveis,HYUNDAI/CRETA,49158,49159.0,-1.0
