mes_ref,marca,modelo,unidades_painel,marca_painel_grafia,modelo_painel_grafia,nome_planilha,unidades_planilha,marca_planilha_grafia,modelo_planilha_grafia,diferenca,situacao
2018-01,HYUNDAI,HB20,7436.0,HYUNDAI,HB20,Hyundai HB20,7436.0,Hyundai,HB20,0.0,igual
2018-01,HYUNDAI,HB20S,2652.0,HYUNDAI,HB20S,Hyundai HB20S,2652.0,Hyundai,HB20S,0.0,igual
2018-01,HYUNDAI,HR,360.0,HYUNDAI,HR,Hyundai HR,360.0,Hyundai,HR,0.0,igual
2018-01,HYUNDAI,I30,0.0,,,Hyundai i30,3.0,Hyundai,i30,-3.0,so_na_planilha
2018-01,HYUNDAI,IX35,810.0,HYUNDAI,IX35,Hyundai ix35,810.0,Hyundai,ix35,0.0,igual
2018-01,HYUNDAI,NEW TUCSON,0.0,,,Hyundai New Tucson,356.0,Hyundai,New Tucson,-356.0,so_na_planilha
2018-01,HYUNDAI,SANTA FE,0.0,,,Hyundai Santa Fe,75.0,Hyundai,Santa Fe,-75.0,so_na_planilha
2018-01,HYUNDAI,SANTAFE,75.0,HYUNDAI,SANTAFE,,0.0,,,75.0,so_no_painel
2018-01,HYUNDAI,TUCSON,416.0,HYUNDAI,TUCSON,Hyundai Tucson,60.0,Hyundai,Tucson,356.0,diverge
2018-01,IVECO,DAILY,7.0,IVECO,DAILY,Iveco Daily,183.0,Iveco,Daily,-176.0,diverge
2018-01,IVECO,DAILY 3514,166.0,IVECO,DAILY 3514,,0.0,,,166.0,so_no_painel
2018-01,IVECO,DAILY 5516,10.0,IVECO,DAILY 5516,,0.0,,,10.0,so_no_painel
2018-01,JAC,J5,0.0,,,JAC J5,1.0,JAC,J5,-1.0,so_na_planilha
2018-01,JAC,T40,174.0,JAC,T40,JAC T40,174.0,JAC,T40,0.0,igual
2018-01,JAC,T5,91.0,JAC,T5,,0.0,,,91.0,so_no_painel
2018-01,JAC,T50,0.0,,,JAC T50,91.0,JAC,T50,-91.0,so_na_planilha
2018-01,JAC,T6,0.0,,,JAC T6,12.0,JAC,T6,-12.0,so_na_planilha
2018-01,JAC,V260,4.0,JAC,V260,JAC V260,4.0,JAC,V260,0.0,igual
2018-01,JAGUAR,F PACE,0.0,,,Jaguar F-Pace,62.0,Jaguar,F-Pace,-62.0,so_na_planilha
2018-01,JAGUAR,F TYPE,0.0,,,Jaguar F-Type,1.0,Jaguar,F-Type,-1.0,so_na_planilha
2018-01,JAGUAR,XE,33.0,JAGUAR,XE,Jaguar XE,33.0,Jaguar,XE,0.0,igual
2018-01,JAGUAR,XF,0.0,,,Jaguar XF,6.0,Jaguar,XF,-6.0,so_na_planilha
2018-01,JEEP,CHEROKEE,0.0,,,Jeep Cherokee,6.0,Jeep,Cherokee,-6.0,so_na_planilha
2018-01,JEEP,COMPASS,4546.0,JEEP,COMPASS,Jeep Compass,4546.0,Jeep,Compass,0.0,igual
2018-01,JEEP,RENEGADE,2514.0,JEEP,RENEGADE,Jeep Renegade,2514.0,Jeep,Renegade,0.0,igual
2018-01,KIA,BONGO,0.0,,,Kia Bongo,110.0,Kia,Bongo,-110.0,so_na_planilha
2018-01,KIA,CADENZA,0.0,,,Kia Cadenza,1.0,Kia,Cadenza,-1.0,so_na_planilha
2018-01,KIA,CARNIVAL,15.0,KIA,CARNIVAL,,0.0,,,15.0,so_no_painel
2018-01,KIA,CERATO,139.0,KIA,CERATO,Kia Cerato,139.0,Kia,Cerato,0.0,igual
2018-01,KIA,GRAND CARNIVAL,0.0,,,Kia Grand Carnival,15.0,Kia,Grand Carnival,-15.0,so_na_planilha
2018-01,KIA,K2500,110.0,KIA,K2500,,0.0,,,110.0,so_no_painel
2018-01,KIA,MOHAVE,0.0,,,Kia Mohave,1.0,Kia,Mohave,-1.0,so_na_planilha
2018-01,KIA,PICANTO,11.0,KIA,PICANTO,Kia Picanto,13.0,Kia,Picanto,-2.0,diverge
2018-01,KIA,SORENTO,0.0,,,Kia Sorento,27.0,Kia,Sorento,-27.0,so_na_planilha
2018-01,KIA,SOUL,0.0,,,Kia Soul,1.0,Kia,Soul,-1.0,so_na_planilha
2018-01,KIA,SPORTAGE,310.0,KIA,SPORTAGE,Kia Sportage,310.0,Kia,Sportage,0.0,igual
2018-01,KIA,STINGER,0.0,,,Kia Stinger,1.0,Kia,Stinger,-1.0,so_na_planilha
2018-01,LAND ROVER,DISCOVERY,283.0,LAND ROVER,DISCOVERY,Land Rover Discovery,62.0,Land Rover,Discovery,221.0,diverge
2018-01,LAND ROVER,DISCOVERY SPORT,0.0,,,Land Rover Discovery Sport,221.0,Land Rover,Discovery Sport,-221.0,so_na_planilha
2018-01,LAND ROVER,EVOQUE,114.0,LAND ROVER,EVOQUE,,0.0,,,114.0,so_no_painel
2018-01,LAND ROVER,RANGE ROVER EVOQUE,0.0,,,Land Rover Range Rover Evoque,114.0,Land Rover,Range Rover Evoque,-114.0,so_na_planilha
2018-01,LAND ROVER,RANGE ROVER SPORT,0.0,,,Land Rover Range Rover Sport,25.0,Land Rover,Range Rover Sport,-25.0,so_na_planilha
2018-01,LAND ROVER,RANGE ROVER VELAR,0.0,,,Land Rover Range Rover Velar,86.0,Land Rover,Range Rover Velar,-86.0,so_na_planilha
2018-01,LAND ROVER,VELAR,86.0,LAND ROVER,VELAR,,0.0,,,86.0,so_no_painel
2018-01,LEXUS,CT,0.0,,,Lexus CT,12.0,Lexus,CT,-12.0,so_na_planilha
2018-01,LEXUS,ES,0.0,,,Lexus ES,10.0,Lexus,ES,-10.0,so_na_planilha
2018-01,LEXUS,NX,0.0,,,Lexus NX,36.0,Lexus,NX,-36.0,so_na_planilha
2018-01,LEXUS,RX,0.0,,,Lexus RX,13.0,Lexus,RX,-13.0,so_na_planilha
2018-01,LIFAN,530,0.0,,,Lifan 530,45.0,Lifan,530,-45.0,so_na_planilha
2018-01,LIFAN,FOISON,25.0,LIFAN,FOISON,Lifan Foison,25.0,Lifan,Foison,0.0,igual
2018-01,LIFAN,LF 530,45.0,LIFAN,LF 530,,0.0,,,45.0,so_no_painel
2018-01,LIFAN,X60,217.0,LIFAN,X60,Lifan X60,217.0,Lifan,X60,0.0,igual
2018-01,LIFAN,X70,0.0,,,Lifan X70,2.0,Lifan,X70,-2.0,so_na_planilha
2018-01,M BENZ,A 200,0.0,M.BENZ,A 200,,0.0,,,0.0,so_na_planilha
2018-01,M BENZ,CLA,0.0,,,Mercedes-Benz CLA,28.0,M.BENZ,CLA,-28.0,so_na_planilha
2018-01,M BENZ,CLA180,15.0,M.BENZ,CLA180,,0.0,,,15.0,so_no_painel
2018-01,M BENZ,CLA200,25.0,M.BENZ,CLA200,,0.0,,,25.0,so_no_painel
2018-01,M BENZ,CLASSE A,0.0,,,Mercedes-Benz Classe A,7.0,M.BENZ,Classe A,-7.0,so_na_planilha
2018-01,M BENZ,CLASSE B,13.0,M.BENZ,CLASSE B,Mercedes-Benz Classe B,13.0,M.BENZ,Classe B,0.0,igual
2018-01,M BENZ,CLASSE C,267.0,M.BENZ,CLASSE C,Mercedes-Benz Classe C,271.0,M.BENZ,Classe C,-4.0,diverge
2018-01,M BENZ,CLASSE E,47.0,M.BENZ,CLASSE E,Mercedes-Benz Classe E,47.0,M.BENZ,Classe E,0.0,igual
2018-01,M BENZ,CLASSE GLA,328.0,M.BENZ,CLASSE GLA,,0.0,,,328.0,so_no_painel
2018-01,M BENZ,CLS,0.0,,,Mercedes-Benz CLS,2.0,M.BENZ,CLS,-2.0,so_na_planilha
2018-01,M BENZ,GLA,0.0,,,Mercedes-Benz GLA,328.0,M.BENZ,GLA,-328.0,so_na_planilha
2018-01,M BENZ,GLC,0.0,,,Mercedes-Benz GLC,63.0,M.BENZ,GLC,-63.0,so_na_planilha
2018-01,M BENZ,GLE,0.0,,,Mercedes-Benz GLE,37.0,M.BENZ,GLE,-37.0,so_na_planilha
2018-01,M BENZ,SLC,0.0,,,Mercedes-Benz SLC,10.0,M.BENZ,SLC,-10.0,so_na_planilha
2018-01,M BENZ,SLC 300,10.0,M.BENZ,SLC 300,,0.0,,,10.0,so_no_painel
2018-01,M BENZ,SPRINTER,42.0,M.BENZ,SPRINTER,Mercedes-Benz Sprinter,201.0,M.BENZ,Sprinter,-159.0,diverge
2018-01,M BENZ,SPRINTER 311,1.0,M.BENZ,SPRINTER 311,,0.0,,,1.0,so_no_painel
2018-01,M BENZ,SPRINTER 313,75.0,M.BENZ,SPRINTER 313,,0.0,,,75.0,so_no_painel
2018-01,M BENZ,SPRINTER 415,58.0,M.BENZ,SPRINTER 415,,0.0,,,58.0,so_no_painel
2018-01,M BENZ,VITO,16.0,M.BENZ,VITO,Mercedes-Benz Vito,16.0,M.BENZ,Vito,0.0,igual
2018-01,MASERATI,GHIBLI,0.0,,,Maserati Ghibli,1.0,Maserati,Ghibli,-1.0,so_na_planilha
2018-01,MASERATI,LEVANTE,0.0,,,Maserati Levante,1.0,Maserati,Levante,-1.0,so_na_planilha
2018-01,MINI,CABRIO,0.0,,,Mini Cabrio,14.0,Mini,Cabrio,-14.0,so_na_planilha
2018-01,MINI,CLUBMAN,0.0,,,Mini Clubman,2.0,Mini,Clubman,-2.0,so_na_planilha
2018-01,MINI,COUNTRYMAN,0.0,,,Mini Countryman,50.0,Mini,Countryman,-50.0,so_na_planilha
2018-01,MINI,HATCH 3 PORTAS,0.0,,,Mini Hatch 3 portas,77.0,Mini,Hatch 3 portas,-77.0,so_na_planilha
2018-01,MITSUBISHI,ASX,449.0,MITSUBISHI,ASX,Mitsubishi ASX,449.0,Mitsubishi,ASX,0.0,igual
2018-01,MITSUBISHI,L200,774.0,MITSUBISHI,L200,,0.0,,,774.0,so_no_painel
2018-01,MITSUBISHI,L200 TRITON,0.0,,,Mitsubishi L200 Triton,774.0,Mitsubishi,L200 Triton,-774.0,so_na_planilha
2018-01,MITSUBISHI,LANCER,84.0,MITSUBISHI,LANCER,Mitsubishi Lancer,84.0,Mitsubishi,Lancer,0.0,igual
2018-01,MITSUBISHI,OUTLANDER,180.0,MITSUBISHI,OUTLANDER,Mitsubishi Outlander,180.0,Mitsubishi,Outlander,0.0,igual
2018-01,MITSUBISHI,PAJERO,151.0,MITSUBISHI,PAJERO,,0.0,,,151.0,so_no_painel
2018-01,MITSUBISHI,PAJERO FULL,0.0,,,Mitsubishi Pajero Full,45.0,Mitsubishi,Pajero Full,-45.0,so_na_planilha
2018-01,MITSUBISHI,PAJERO FULL 3D,0.0,,,Mitsubishi Pajero Full 3D,6.0,Mitsubishi,Pajero Full 3D,-6.0,so_na_planilha
2018-01,MITSUBISHI,PAJERO HPE,0.0,,,Mitsubishi Pajero HPE,100.0,Mitsubishi,Pajero HPE,-100.0,so_na_planilha
2018-01,NISSAN,FRONTIER,349.0,NISSAN,FRONTIER,Nissan Frontier,349.0,Nissan,Frontier,0.0,igual
2018-01,NISSAN,KICKS,3331.0,NISSAN,KICKS,Nissan Kicks,3331.0,Nissan,Kicks,0.0,igual
2018-01,NISSAN,MARCH,1057.0,NISSAN,MARCH,Nissan March,1057.0,Nissan,March,0.0,igual
2018-01,NISSAN,SENTRA,340.0,NISSAN,SENTRA,Nissan Sentra,340.0,Nissan,Sentra,0.0,igual
2018-01,NISSAN,VERSA,1684.0,NISSAN,VERSA,Nissan Versa,1684.0,Nissan,Versa,0.0,igual
2018-01,PEUGEOT,2008,698.0,PEUGEOT,2008,Peugeot 2008,698.0,Peugeot,2008,0.0,igual
2018-01,PEUGEOT,208,749.0,PEUGEOT,208,Peugeot 208,749.0,Peugeot,208,0.0,igual
2018-01,PEUGEOT,3008,216.0,PEUGEOT,3008,Peugeot 3008,216.0,Peugeot,3008,0.0,igual
2018-01,PEUGEOT,308,64.0,PEUGEOT,308,Peugeot 308,64.0,Peugeot,308,0.0,igual
2018-01,PEUGEOT,408,23.0,PEUGEOT,408,Peugeot 408,23.0,Peugeot,408,0.0,igual
2018-01,PEUGEOT,EXPERT,66.0,PEUGEOT,EXPERT,Peugeot Expert,66.0,Peugeot,Expert,0.0,igual
2018-01,PEUGEOT,PARTNER,185.0,PEUGEOT,PARTNER,Peugeot Partner,185.0,Peugeot,Partner,0.0,igual
2018-01,PORSCHE,718 BOXSTER,0.0,,,Porsche 718 Boxster,10.0,Porsche,718 Boxster,-10.0,so_na_planilha
2018-01,PORSCHE,718 CAYMAN,0.0,,,Porsche 718 Cayman,10.0,Porsche,718 Cayman,-10.0,so_na_planilha
2018-01,PORSCHE,911,13.0,PORSCHE,911,Porsche 911,14.0,Porsche,911,-1.0,diverge
2018-01,PORSCHE,BOXSTER,10.0,PORSCHE,BOXSTER,,0.0,,,10.0,so_no_painel
2018-01,PORSCHE,CAYENNE,0.0,,,Porsche Cayenne,20.0,Porsche,Cayenne,-20.0,so_na_planilha
2018-01,PORSCHE,CAYMAN,10.0,PORSCHE,CAYMAN,,0.0,,,10.0,so_no_painel
2018-01,PORSCHE,MACAN,0.0,,,Porsche Macan,30.0,Porsche,Macan,-30.0,so_na_planilha
2018-01,PORSCHE,PANAMERA,17.0,PORSCHE,PANAMERA,Porsche Panamera,17.0,Porsche,Panamera,0.0,igual
2018-01,RAM,2500,25.0,RAM,2500,,0.0,,,25.0,so_no_painel
2018-01,RELY,PICK UP,0.0,,,Rely Pick-up,3.0,Rely,Pick-up,-3.0,so_na_planilha
2018-01,RELY,RELY PICK UP,3.0,RELY,RELY PICK-UP,,0.0,,,3.0,so_no_painel
2018-01,RENAULT,CAPTUR,1608.0,RENAULT,CAPTUR,Renault Captur,1608.0,Renault,Captur,0.0,igual
2018-01,RENAULT,DUSTER,1215.0,RENAULT,DUSTER,Renault Duster,1215.0,Renault,Duster,0.0,igual
2018-01,RENAULT,FLUENCE,275.0,RENAULT,FLUENCE,Renault Fluence,275.0,Renault,Fluence,0.0,igual
2018-01,RENAULT,KANGOO,147.0,RENAULT,KANGOO,Renault Kangoo,147.0,Renault,Kangoo,0.0,igual
2018-01,RENAULT,KWID,2729.0,RENAULT,KWID,Renault Kwid,2729.0,Renault,Kwid,0.0,igual
2018-01,RENAULT,LOGAN,848.0,RENAULT,LOGAN,Renault Logan,848.0,Renault,Logan,0.0,igual
2018-01,RENAULT,MASTER,528.0,RENAULT,MASTER,Renault Master,528.0,Renault,Master,0.0,igual
2018-01,RENAULT,OROCH,1108.0,RENAULT,OROCH,Renault Oroch,1108.0,Renault,Oroch,0.0,igual
2018-01,RENAULT,RENAULT,3.0,RENAULT,RENAULT,,0.0,,,3.0,so_no_painel
2018-01,RENAULT,SANDERO,2666.0,RENAULT,SANDERO,Renault Sandero,2666.0,Renault,Sandero,0.0,igual
2018-01,SHINERAY,P TRUCKS,1.0,SHINERAY,P TRUCKS,,0.0,,,1.0,so_no_painel
2018-01,SHINERAY,T20,0.0,,,Shineray T20,1.0,Shineray,T20,-1.0,so_na_planilha
2018-01,SUBARU,FORESTER,0.0,,,Subaru Forester,38.0,Subaru,Forester,-38.0,so_na_planilha
2018-01,SUBARU,OUTBACK,0.0,,,Subaru Outback,9.0,Subaru,Outback,-9.0,so_na_planilha
2018-01,SUBARU,WRX,0.0,,,Subaru WRX,1.0,Subaru,WRX,-1.0,so_na_planilha
2018-01,SUBARU,XV,0.0,,,Subaru XV,14.0,Subaru,XV,-14.0,so_na_planilha
2018-01,SUZUKI,JIMNY,220.0,SUZUKI,JIMNY,Suzuki Jimny,220.0,Suzuki,Jimny,0.0,igual
2018-01,SUZUKI,S CROSS,0.0,,,Suzuki S-Cross,39.0,Suzuki,S-Cross,-39.0,so_na_planilha
2018-01,SUZUKI,VITARA,142.0,SUZUKI,VITARA,Suzuki Vitara,142.0,Suzuki,Vitara,0.0,igual
2018-01,TOYOTA,BANDEIRANTE,1.0,TOYOTA,BANDEIRANTE,,0.0,,,1.0,so_no_painel
2018-01,TOYOTA,CAMRY,0.0,,,Toyota Camry,6.0,Toyota,Camry,-6.0,so_na_planilha
2018-01,TOYOTA,COROLLA,4486.0,TOYOTA,COROLLA,Toyota Corolla,4486.0,Toyota,Corolla,0.0,igual
2018-01,TOYOTA,ETIOS,0.0,,,Toyota Etios,3317.0,Toyota,Etios,-3317.0,so_na_planilha
2018-01,TOYOTA,ETIOS HB,3317.0,TOYOTA,ETIOS HB,,0.0,,,3317.0,so_no_painel
2018-01,TOYOTA,ETIOS SEDA,0.0,,,Toyota Etios Sedã,2287.0,Toyota,Etios Sedã,-2287.0,so_na_planilha
2018-01,TOYOTA,ETIOS SEDAN,2287.0,TOYOTA,ETIOS SEDAN,,0.0,,,2287.0,so_no_painel
2018-01,TOYOTA,HILUX,2934.0,TOYOTA,HILUX,Toyota Hilux,2934.0,Toyota,Hilux,0.0,igual
2018-01,TOYOTA,HILUX SW4,788.0,TOYOTA,HILUX SW4,,0.0,,,788.0,so_no_painel
2018-01,TOYOTA,PRIUS,183.0,TOYOTA,PRIUS,Toyota Prius,183.0,Toyota,Prius,0.0,igual
2018-01,TOYOTA,RAV4,207.0,TOYOTA,RAV4,Toyota RAV4,207.0,Toyota,RAV4,0.0,igual
2018-01,TOYOTA,SW4,0.0,,,Toyota SW4,788.0,Toyota,SW4,-788.0,so_na_planilha
2018-01,TROLLER,T4,153.0,TROLLER,T4,Troller T4,153.0,Troller,T4,0.0,igual
2018-01,VICR,SAVEIRO,1.0,VICR,SAVEIRO,,0.0,,,1.0,so_no_painel
2018-01,VOLVO,S60,15.0,VOLVO,S60,Volvo S60,15.0,Volvo,S60,0.0,igual
2018-01,VOLVO,V40,67.0,VOLVO,V40,Volvo V40,67.0,Volvo,V40,0.0,igual
2018-01,VOLVO,V60,3.0,VOLVO,V60,Volvo V60,3.0,Volvo,V60,0.0,igual
2018-01,VOLVO,XC60,200.0,VOLVO,XC60,Volvo XC60,200.0,Volvo,XC60,0.0,igual
2018-01,VOLVO,XC90,82.0,VOLVO,XC90,Volvo XC90,81.0,Volvo,XC90,1.0,diverge
2018-01,VW,AMAROK,1109.0,VW,AMAROK,Volkswagen Amarok,1109.0,VW,Amarok,0.0,igual
2018-01,VW,CROSSFOX,0.0,,,Volkswagen CrossFox,6.0,VW,CrossFox,-6.0,so_na_planilha
2018-01,VW,FOX,0.0,,,Volkswagen Fox,3096.0,VW,Fox,-3096.0,so_na_planilha
2018-01,VW,FOX CROSS FOX,3096.0,VW,FOX/CROSS FOX,,0.0,,,3096.0,so_no_painel
2018-01,VW,GOL,5893.0,VW,GOL,Volkswagen Gol,5893.0,VW,Gol,0.0,igual
2018-01,VW,GOLF,170.0,VW,GOLF,Volkswagen Golf,170.0,VW,Golf,0.0,igual
2018-01,VW,GOLF VARIANT,46.0,VW,GOLF VARIANT,Volkswagen Golf Variant,46.0,VW,Golf Variant,0.0,igual
2018-01,VW,JETTA,649.0,VW,JETTA,Volkswagen Jetta,649.0,VW,Jetta,0.0,igual
2018-01,VW,KOMBI,1.0,VW,KOMBI,,0.0,,,1.0,so_no_painel
2018-01,VW,PARATI,0.0,VW,PARATI,,0.0,,,0.0,so_na_planilha
2018-01,VW,PASSAT,73.0,VW,PASSAT,Volkswagen Passat,73.0,VW,Passat,0.0,igual
2018-01,VW,POLO,6632.0,VW,POLO,Volkswagen Polo,6632.0,VW,Polo,0.0,igual
2018-01,VW,SAVEIRO,3155.0,VW,SAVEIRO,Volkswagen Saveiro,3156.0,VW,Saveiro,-1.0,diverge
2018-01,VW,SPACE FOX,483.0,VW,SPACE FOX,,0.0,,,483.0,so_no_painel
2018-01,VW,SPACEFOX,0.0,,,Volkswagen SpaceFox,483.0,VW,SpaceFox,-483.0,so_na_planilha
2018-01,VW,TIGUAN,284.0,VW,TIGUAN,Volkswagen Tiguan,284.0,VW,Tiguan,0.0,igual
2018-01,VW,UP,2061.0,VW,UP,Volkswagen up!,2061.0,VW,up!,0.0,igual
2018-01,VW,VIRTUS,86.0,VW,VIRTUS,Volkswagen Virtus,86.0,VW,Virtus,0.0,igual
2018-01,VW,VOYAGE,2598.0,VW,VOYAGE,Volkswagen Voyage,2598.0,VW,Voyage,0.0,igual
2018-02,ASA,CAUYPE,11.0,ASA,CAUYPE,,0.0,,,11.0,so_no_painel
2018-02,AUDI,A1,0.0,,,Audi A1,22.0,Audi,A1,-22.0,so_na_planilha
2018-02,AUDI,A3,11.0,AUDI,A3,Audi A3,11.0,Audi,A3,0.0,igual
2018-02,AUDI,A3 SEDAN,124.0,AUDI,A3 SEDAN,Audi A3 Sedan,124.0,Audi,A3 Sedan,0.0,igual
2018-02,AUDI,A4,58.0,AUDI,A4,Audi A4,58.0,Audi,A4,0.0,igual
2018-02,AUDI,A4 AVANT,14.0,AUDI,A4 AVANT,Audi A4 Avant,14.0,Audi,A4 Avant,0.0,igual
2018-02,AUDI,A5,42.0,AUDI,A5,Audi A5,42.0,Audi,A5,0.0,igual
2018-02,AUDI,A6,0.0,,,Audi A6,1.0,Audi,A6,-1.0,so_na_planilha
2018-02,AUDI,Q3,121.0,AUDI,Q3,Audi Q3,121.0,Audi,Q3,0.0,igual
2018-02,AUDI,Q5,0.0,,,Audi Q5,46.0,Audi,Q5,-46.0,so_na_planilha
2018-02,AUDI,Q7,0.0,,,Audi Q7,10.0,Audi,Q7,-10.0,so_na_planilha
2018-02,AUDI,R8,0.0,,,Audi R8,1.0,Audi,R8,-1.0,so_na_planilha
2018-02,AUDI,RS 3 SPORTBACK,0.0,,,Audi RS 3 Sportback,16.0,Audi,RS 3 Sportback,-16.0,so_na_planilha
2018-02,AUDI,RS 6 AVANT,0.0,,,Audi RS 6 Avant,1.0,Audi,RS 6 Avant,-1.0,so_na_planilha
2018-02,AUDI,RS3,8.0,AUDI,RS3,,0.0,,,8.0,so_no_painel
2018-02,AUDI,SQ5,0.0,,,Audi SQ5,6.0,Audi,SQ5,-6.0,so_na_planilha
2018-02,AUDI,TT,6.0,AUDI,TT,,0.0,,,6.0,so_no_painel
2018-02,AUDI,TT COUPE,0.0,,,Audi TT Coupé,6.0,Audi,TT Coupé,-6.0,so_na_planilha
2018-02,AUDI,TTS COUPE,0.0,,,Audi TTS Coupé,1.0,Audi,TTS Coupé,-1.0,so_na_planilha
2018-02,BMW,220I,21.0,BMW,220I,,0.0,,,21.0,so_no_painel
2018-02,BMW,320,152.0,BMW,320,,0.0,,,152.0,so_no_painel
2018-02,BMW,328,13.0,BMW,328,,0.0,,,13.0,so_no_painel
2018-02,BMW,430I,10.0,BMW,430I,,0.0,,,10.0,so_no_painel
2018-02,BMW,530,9.0,BMW,530,,0.0,,,9.0,so_no_painel
2018-02,BMW,I8,2.0,BMW,I8,BMW i8,2.0,BMW,i8,0.0,igual
2018-02,BMW,M1,0.0,,,BMW M1,2.0,BMW,M1,-2.0,so_na_planilha
2018-02,BMW,M2,4.0,BMW,M2,BMW M2,5.0,BMW,M2,-1.0,diverge
2018-02,BMW,M3,0.0,,,BMW M3,4.0,BMW,M3,-4.0,so_na_planilha
2018-02,BMW,M6,0.0,,,BMW M6,1.0,BMW,M6,-1.0,so_na_planilha
2018-02,BMW,SERIE 2 ACTIVE TOURER,0.0,,,BMW Série 2 Active Tourer,21.0,BMW,Série 2 Active Tourer,-21.0,so_na_planilha
2018-02,BMW,SERIE 3,0.0,,,BMW Série 3,165.0,BMW,Série 3,-165.0,so_na_planilha
2018-02,BMW,SERIE 4,0.0,,,BMW Série 4,10.0,BMW,Série 4,-10.0,so_na_planilha
2018-02,BMW,SERIE 5,0.0,,,BMW Série 5,19.0,BMW,Série 5,-19.0,so_na_planilha
2018-02,BMW,SERIE 7,0.0,,,BMW Série 7,2.0,BMW,Série 7,-2.0,so_na_planilha
2018-02,BMW,X1,254.0,BMW,X1,BMW X1,254.0,BMW,X1,0.0,igual
2018-02,BMW,X3,0.0,,,BMW X3,23.0,BMW,X3,-23.0,so_na_planilha
2018-02,BMW,X4,0.0,,,BMW X4,31.0,BMW,X4,-31.0,so_na_planilha
2018-02,BMW,X5,0.0,,,BMW X5,31.0,BMW,X5,-31.0,so_na_planilha
2018-02,BMW,X6,0.0,,,BMW X6,18.0,BMW,X6,-18.0,so_na_planilha
2018-02,CAOA CHERY,CELER,0.0,,,CAOA Chery Celer,12.0,CAOA Chery,Celer,-12.0,so_na_planilha
2018-02,CAOA CHERY,CELER SEDAN,0.0,,,CAOA Chery Celer Sedan,5.0,CAOA Chery,Celer Sedan,-5.0,so_na_planilha
2018-02,CAOA CHERY,QQ,0.0,,,CAOA Chery QQ,285.0,CAOA Chery,QQ,-285.0,so_na_planilha
2018-02,CHERY,CELER,12.0,CHERY,CELER,,0.0,,,12.0,so_no_painel
2018-02,CHERY,CELER SEDAN,5.0,CHERY,CELER SEDAN,,0.0,,,5.0,so_no_painel
2018-02,CHERY,QQ,285.0,CHERY,QQ,,0.0,,,285.0,so_no_painel
2018-02,CITROEN,AIRCROSS,455.0,CITROEN,AIRCROSS,Citroën Aircross,455.0,CITROEN,Aircross,0.0,igual
2018-02,CITROEN,C3,532.0,CITROEN,C3,Citroën C3,532.0,CITROEN,C3,0.0,igual
2018-02,CITROEN,C4 LOUNGE,0.0,,,Citroën C4 Lounge,201.0,CITROEN,C4 Lounge,-201.0,so_na_planilha
2018-02,CITROEN,C4 PICASSO,32.0,CITROEN,C4 PICASSO,Citroën C4 Picasso,32.0,CITROEN,C4 Picasso,0.0,igual
2018-02,CITROEN,C4L,201.0,CITROEN,C4L,,0.0,,,201.0,so_no_painel
2018-02,CITROEN,DS 5,0.0,,,Citroën DS 5,1.0,CITROEN,DS 5,-1.0,so_na_planilha
2018-02,CITROEN,JUMPER,6.0,CITROEN,JUMPER,Citroën Jumper,5.0,CITROEN,Jumper,1.0,diverge
2018-02,CITROEN,JUMPY,89.0,CITROEN,JUMPY,Citroën Jumpy,89.0,CITROEN,Jumpy,0.0,igual
2018-02,DODGE,JOURNEY,0.0,,,Dodge Journey,35.0,Dodge,Journey,-35.0,so_na_planilha
2018-02,EFFA,K01,9.0,EFFA,K01,,0.0,,,9.0,so_no_painel
2018-02,EFFA,K02,2.0,EFFA,K02,Effa K02,2.0,Effa,K02,0.0,igual
2018-02,EFFA,V21,2.0,EFFA,V21,,0.0,,,2.0,so_no_painel
2018-02,EFFA,V22,2.0,EFFA,V22,Effa V22,2.0,Effa,V22,0.0,igual
2018-02,FERRARI,458,0.0,,,Ferrari 458,1.0,Ferrari,458,-1.0,so_na_planilha
2018-02,FERRARI,488 SPIDER,0.0,,,Ferrari 488 Spider,2.0,Ferrari,488 Spider,-2.0,so_na_planilha
2018-02,FIAT,ARGO,3546.0,FIAT,ARGO,Fiat Argo,3546.0,Fiat,Argo,0.0,igual
2018-02,FIAT,CRONOS,44.0,FIAT,CRONOS,Fiat Cronos,44.0,Fiat,Cronos,0.0,igual
2018-02,FIAT,DOBLO,264.0,FIAT,DOBLO,Fiat Doblò,264.0,Fiat,Doblò,0.0,igual
2018-02,FIAT,DUCATO,54.0,FIAT,DUCATO,Fiat Ducato,54.0,Fiat,Ducato,0.0,igual
2018-02,FIAT,FIORINO,523.0,FIAT,FIORINO,Fiat Fiorino,523.0,Fiat,Fiorino,0.0,igual
2018-02,FIAT,GRAND SIENA,0.0,,,Fiat Grand Siena,1326.0,Fiat,Grand Siena,-1326.0,so_na_planilha
2018-02,FIAT,MOBI,3327.0,FIAT,MOBI,Fiat Mobi,3327.0,Fiat,Mobi,0.0,igual
2018-02,FIAT,PALIO,50.0,FIAT,PALIO,Fiat Palio,50.0,Fiat,Palio,0.0,igual
2018-02,FIAT,PALIO WEEKEND,1.0,FIAT,PALIO WEEKEND,,0.0,,,1.0,so_no_painel
2018-02,FIAT,PUNTO,0.0,,,Fiat Punto,2.0,Fiat,Punto,-2.0,so_na_planilha
2018-02,FIAT,SIENA,1326.0,FIAT,SIENA,,0.0,,,1326.0,so_no_painel
